campaign_id,date,impressions,clicks,leads,spend
CAMP0094,11/18/2025,4500.0,31,2,916.28
CAMP0094,19 Nov 2025,12415.0,107,11,3125.34
CAMP0094,2025-11-20,5896.0,104,7,2438.51
CAMP0094,2025-11-21,5453.0,74,5,828.73
CAMP0094,2025-11-22,13783.0,203,15,1682.96
CAMP0094,23-11-2025,7771.0,56,2,1131.31
CAMP0094,2025-11-24,10909.0,252,28,2924.51
CAMP0094,25-11-2025,1362.0,49,1,2056.09
CAMP0094,11/26/2025,18504.0,542,49,3415.37
CAMP0094,2025-11-27,155.0,7,0,84.37
CAMP0094,2025-11-28,6276.0,268,6,7191.41
CAMP0094,29 Nov 2025,13510.0,16212,1160,617411.03
CAMP0094,2025-11-30,3311.0,167,20,4083.91
CAMP0094,2025-12-01,15847.0,157,20,3279.4
CAMP0094,2025-12-02,3860.0,156,21,6152.42
CAMP0094,2025-12-03,3160.0,121,5,4963.61
CAMP0094,2025-12-04,7266.0,185,5,7673.39
CAMP0094,12/05/2025,6272.0,118,3,"₹1,189.46"
CAMP0094,12/06/2025,4454.0,127,14,1843.68
CAMP0094,2025-12-07,8643.0,514,48,8195.84
CAMP0094,08-12-2025,12800.0,658,20,27935.38
CAMP0094,09-12-2025,1656.0,37,3,1043.07
CAMP0094,12/10/2025,2496.0,69,7,353.36
CAMP0094,11-12-2025,7092.0,200,29,1002.59
CAMP0094,2025-12-12,7573.0,372,43,5897.77
CAMP0094,12/13/2025,11807.0,445,66,"₹19,799.74"
CAMP0094,2025-12-14,869.0,34,2,"$1,030.58"
CAMP0094,2025-12-15,9668.0,528,26,17373.52
CAMP0094,2025-12-16,2523.0,20,1,155.21
CAMP0094,2025-12-17,5957.0,63,7,"$2,598.44"
CAMP0094,18-12-2025,,67,2,"₹1,853.93"
CAMP0094,19-12-2025,6420.0,289,27,11032.19
CAMP0094,20-12-2025,13283.0,562,53,17005.2
CAMP0094,21-12-2025,7618.0,287,24,5848.31
CAMP0094,2025-12-22,3615.0,106,13,1751.98
CAMP0094,2025-12-23,3743.0,190,16,6308.43
CAMP0094,12/24/2025,6390.0,285,20,12383.02
CAMP0094,,9754.0,265,29,5876.43
CAMP0094,12/26/2025,4196.0,147,9,4683.56
CAMP0094,2025-12-27,1455.0,52,3,410.18
CAMP0094,28-12-2025,2114.0,37,1,1350.44
CAMP0094,2025-12-29,21551.0,237,6,"$3,315.30"
CAMP0094,2025-12-30,28193.0,813,23,5291.85
CAMP0094,2025-12-31,5430.0,223,27,2737.35
CAMP0094,2026-01-01,4028.0,138,12,1556.32
CAMP0094,02-01-2026,889.0,44,3,571.55
CAMP0095,2024-05-25,17704.0,653,95,13198.49
CAMP0095,2024-05-26,4378.0,174,4,2203.58
CAMP0095,2024-05-27,9225.0,501,53,11477.84
CAMP0095,28-05-2024,10756.0,486,33,"₹8,317.00"
CAMP0095,2024-05-29,3869.0,22,2,435.15
CAMP0095,30-05-2024,9202.0,91,4,856.52
CAMP0095,31-05-2024,3349.0,41,5,887.86
CAMP0095,2024-06-01,8316.0,60,3,2439.33
CAMP0095,2024-06-02,8741.0,429,57,19267.55
CAMP0095,03 Jun 2024,4609.0,224,6,3940.54
CAMP0095,2024-06-04,3552.0,206,26,4026.64
CAMP0095,05-06-2024,23648.0,181,14,"₹5,309.79"
CAMP0095,,9859.0,538,57,4360.94
CAMP0095,2024-06-07,8270.0,258,16,2486.5
CAMP0095,2024-06-08,2505.0,131,10,1010.0
CAMP0095,2024-06-09,7477.0,280,37,2156.2
CAMP0095,2024-06-10,10211.0,119,13,"₹2,212.55"
CAMP0095,11-06-2024,7504.0,103,14,2405.81
CAMP0095,2024-06-12,12752.0,676,14,16747.13
CAMP0095,2024-06-13,2558.0,88,8,1602.48
CAMP0095,06/14/2024,8914.0,192,16,"₹2,393.97"
CAMP0095,2024-06-15,6504.0,306,23,4941.68
CAMP0095,06/16/2024,5641.0,146,7,6046.43
CAMP0095,2024-06-17,1713.0,84,9,2434.45
CAMP0095,18-06-2024,7599.0,362,40,10084.99
CAMP0095,2024-06-19,2709.0,152,21,5550.86
CAMP0095,20-06-2024,9452.0,125,8,"₹4,256.17"
CAMP0095,06/21/2024,14031.0,556,78,"₹22,649.58"
CAMP0095,22-06-2024,3996.0,63,8,887.35
CAMP0095,23 Jun 2024,14194.0,569,45,17048.0
CAMP0095,2024-06-24,4672.0,231,13,1684.21
CAMP0095,06/25/2024,7097.0,280,7,"₹3,500.25"
CAMP0095,2024-06-26,9257.0,251,15,"₹7,836.17"
CAMP0095,27 Jun 2024,8928.0,368,40,13248.75
CAMP0095,28-06-2024,11804.0,133,14,1309.17
CAMP0095,2024-06-29,1447.0,44,6,1417.55
CAMP0095,2024-06-30,,299,25,3937.88
CAMP0095,2024-07-01,1786.0,88,9,2122.36
CAMP0095,02-07-2024,7317.0,150,22,2807.62
CAMP0095,07/03/2024,6639.0,378,11,11849.66
CAMP0095,2024-07-04,28551.0,1318,165,45588.04
CAMP0095,05-07-2024,12762.0,370,30,9037.57
CAMP0095,07/06/2024,6024.0,68,3,2635.96
CAMP0095,07-07-2024,14735.0,356,15,9857.21
CAMP0095,2024-07-08,7438.0,380,45,13515.45
CAMP0095,09-07-2024,2007.0,73,4,2647.17
CAMP0095,10-07-2024,7235.0,81,9,2666.94
CAMP0095,07/11/2024,19491.0,264,35,8753.32
CAMP0095,2024-07-12,3035.0,126,16,4657.04
CAMP0095,13-07-2024,3920.0,137,13,5856.06
CAMP0095,2024-07-14,9487.0,205,9,1469.2
CAMP0095,2024-07-15,7325.0,379,36,15006.68
CAMP0095,16-07-2024,3599.0,135,11,-6003.05
CAMP0095,17-07-2024,9082.0,169,19,"$7,488.95"
CAMP0095,07/18/2024,15964.0,639,55,24931.51
CAMP0095,19-07-2024,3519.0,185,4,1123.22
CAMP0095,2024-07-20,9134.0,383,14,6613.52
CAMP0095,21-07-2024,3285.0,175,4,3025.65
CAMP0095,22 Jul 2024,11671.0,459,10,9834.92
CAMP0095,23-07-2024,6079.0,341,18,9692.47
CAMP0095,2024-07-24,6469.0,70,4,1668.13
CAMP0095,2024-07-25,12438.0,109,12,550.48
CAMP0095,26-07-2024,1594.0,19,1,131.48
CAMP0095,2024-07-27,23749.0,875,47,11868.4
CAMP0095,28 Jul 2024,6396.0,149,18,2037.78
CAMP0095,29-07-2024,3426.0,89,1,2099.88
CAMP0095,30-07-2024,5324.0,271,22,8835.15
CAMP0095,2024-07-31,174.0,3,0,50.59
CAMP0095,01-08-2024,2143.0,92,5,3360.69
CAMP0095,2024-08-02,10975.0,195,22,8595.93
CAMP0095,2024-08-03,19589.0,906,83,32599.44
CAMP0095,2024-08-04,4847.0,184,9,6220.6
CAMP0095,2024-08-05,7109.0,265,11,10627.65
CAMP0095,2024-08-06,5161.0,38,2,342.41
CAMP0095,08/07/2024,6181.0,338,37,13081.99
CAMP0095,2024-08-08,2692.0,60,5,"$1,969.20"
CAMP0095,2024-08-09,1309.0,38,0,"₹1,527.35"
CAMP0095,10 Aug 2024,9400.0,435,18,11860.6
CAMP0095,11-08-2024,2308.0,87,6,2780.71
CAMP0095,2024-08-12,1362.0,18,2,262.45
CAMP0095,2024-08-13,3720.0,208,14,2046.55
CAMP0095,2024-08-14,7181.0,139,15,5783.22
CAMP0095,08/15/2024,13721.0,755,37,10594.16
CAMP0095,16-08-2024,8120.0,288,35,10684.67
CAMP0095,2024-08-17,2430.0,20,0,614.33
CAMP0095,08/18/2024,9747.0,462,29,17532.01
CAMP0095,19-08-2024,6355.0,100,7,709.29
CAMP0095,08/20/2024,7583.0,343,30,15024.09
CAMP0095,08/21/2024,5201.0,292,9,4064.26
CAMP0095,2024-08-22,6542.0,138,16,3004.67
CAMP0095,23-08-2024,8011.0,210,13,7854.68
CAMP0095,2024-08-24,16880.0,806,55,26331.8
CAMP0095,08/25/2024,12926.0,355,48,8837.53
CAMP0095,26-08-2024,3519.0,208,18,7558.74
CAMP0095,2024-08-27,4500.0,256,19,6437.24
CAMP0095,,6220.0,372,51,2471.59
CAMP0095,2024-08-29,,280,11,11178.13
CAMP0095,2024-08-30,16434.0,871,123,6897.78
CAMP0095,2024-08-31,8876.0,434,47,"₹18,236.85"
CAMP0095,09/01/2024,20331.0,522,67,4731.1
CAMP0095,2024-09-02,6788.0,160,6,1399.51
CAMP0095,2024-09-03,6883.0,353,31,8135.22
CAMP0095,2024-09-04,3041.0,19,1,679.73
CAMP0095,2024-09-05,4521.0,100,14,2976.68
CAMP0095,06 Sep 2024,11686.0,356,45,15787.29
CAMP0096,2025-05-26,4525.0,56,5,2394.54
CAMP0096,2025-05-27,13443.0,515,69,10310.84
CAMP0096,28 May 2025,19370.0,609,41,14492.4
CAMP0096,2025-05-29,5333.0,144,20,4802.95
CAMP0096,30 May 2025,3718.0,70,7,"₹1,196.85"
CAMP0096,2025-05-31,14380.0,534,20,14699.5
CAMP0096,06/01/2025,8704.0,310,27,2081.31
CAMP0096,06/02/2025,10811.0,369,42,9594.06
CAMP0096,2025-06-03,20680.0,1176,134,48769.28
CAMP0096,2025-06-04,5835.0,115,2,5001.23
CAMP0096,05-06-2025,8333.0,309,45,2156.21
CAMP0096,2025-06-06,10974.0,542,73,-6361.69
CAMP0096,06/07/2025,1564.0,69,7,1195.23
CAMP0096,06/08/2025,2514.0,138,3,2484.09
CAMP0096,09-06-2025,,133,18,"₹4,007.69"
CAMP0096,06/10/2025,9884.0,479,21,"$12,125.43"
CAMP0096,2025-06-11,,270,32,10136.8
CAMP0096,2025-06-12,2748.0,19,1,794.51
CAMP0096,13-06-2025,1703.0,83,1,3362.12
CAMP0096,2025-06-14,8084.0,258,30,9680.46
CAMP0096,2025-06-15,10593.0,242,28,7853.92
CAMP0096,06/16/2025,9212.0,84,7,1126.54
CAMP0096,2025-06-17,11067.0,605,23,"₹9,298.62"
CAMP0096,2025-06-18,11113.0,533,46,8052.05
CAMP0096,2025-06-19,8252.0,426,18,10788.55
CAMP0096,2025-06-20,22351.0,1149,45,26509.1
CAMP0096,21-06-2025,9659.0,331,32,12940.79
CAMP0096,2025-06-22,7506.0,400,54,15321.38
CAMP0096,2025-06-23,19564.0,445,32,"₹19,229.94"
CAMP0096,2025-06-24,2995.0,38,0,549.65
CAMP0096,2025-06-25,25165.0,203,13,6230.05
CAMP0096,2025-06-26,9126.0,410,26,16973.71
CAMP0096,27-06-2025,13169.0,67,2,2819.84
CAMP0096,28 Jun 2025,9542.0,360,26,7985.93
CAMP0096,06/29/2025,3759.0,31,0,261.16
CAMP0096,30-06-2025,5900.0,66,3,2064.35
CAMP0096,2025-07-01,9923.0,66,6,1197.87
CAMP0096,07/02/2025,6529.0,202,16,7887.52
CAMP0096,2025-07-03,6658.0,280,7,7329.51
CAMP0096,2025-07-04,1753.0,102,12,1142.31
CAMP0096,07/05/2025,17838.0,439,30,"₹8,639.59"
CAMP0096,06-07-2025,6922.0,312,31,4913.1
CAMP0096,07/07/2025,1627.0,74,9,2222.1
CAMP0096,08 Jul 2025,13174.0,330,9,9634.49
CAMP0096,2025-07-09,11905.0,498,45,18774.3
CAMP0096,10-07-2025,3575.0,31,1,1234.89
CAMP0096,11-07-2025,8901.0,315,17,12023.34
CAMP0096,2025-07-12,278.0,6,0,171.12
CAMP0096,2025-07-13,,375,9,13664.43
CAMP0096,2025-07-14,5117.0,68,3,2852.96
CAMP0096,2025-07-15,4058.0,43,2,1338.02
CAMP0096,,16466.0,91,5,₹820.31
CAMP0096,2025-07-17,5918.0,214,6,4671.4
CAMP0096,2025-07-18,22295.0,219,18,2506.44
CAMP0096,2025-07-19,7391.0,304,34,2431.93
CAMP0096,2025-07-20,15320.0,802,37,13213.77
CAMP0096,07/21/2025,6862.0,231,12,4677.63
CAMP0096,22-07-2025,13781.0,816,76,19863.48
CAMP0096,2025-07-23,16489.0,209,18,7775.45
CAMP0096,07/24/2025,17799.0,345,17,6702.46
CAMP0096,2025-07-25,3871.0,42,2,1677.02
CAMP0096,07/26/2025,9402.0,234,27,6749.05
CAMP0096,2025-07-27,,44,1,1049.03
CAMP0096,2025-07-28,14742.0,75,9,2420.61
CAMP0096,2025-07-29,9556.0,97,9,3655.05
CAMP0096,07/30/2025,6380.0,76,4,1230.2
CAMP0096,2025-07-31,4582.0,91,5,3200.29
CAMP0096,01-08-2025,2574.0,126,4,3629.66
CAMP0096,,7731.0,81,8,1407.38
CAMP0096,2025-08-03,26700.0,1187,169,21776.11
CAMP0096,2025-08-04,7019.0,353,20,6463.68
CAMP0096,2025-08-05,2939.0,142,10,4490.15
CAMP0096,08/06/2025,8336.0,375,52,14135.86
CAMP0096,2025-08-07,7394.0,241,5,1496.61
CAMP0096,08/08/2025,8698.0,497,39,4243.3
CAMP0096,08/09/2025,18966.0,198,19,5169.69
CAMP0096,,2921.0,52,5,"$1,254.58"
CAMP0096,2025-08-11,16127.0,367,47,"$16,507.00"
CAMP0096,2025-08-12,14336.0,657,49,19192.43
CAMP0096,2025-08-13,2815.0,145,6,6110.91
CAMP0096,2025-08-14,5971.0,311,29,4243.45
CAMP0096,08/15/2025,5283.0,199,9,"₹5,467.27"
CAMP0096,2025-08-16,14884.0,807,102,23651.46
CAMP0096,17-08-2025,14582.0,674,98,11608.08
CAMP0096,2025-08-18,16588.0,924,75,24277.06
CAMP0096,2025-08-19,9910.0,540,29,"₹23,833.90"
CAMP0096,2025-08-20,3854.0,159,12,3032.55
CAMP0096,,3391.0,195,28,3533.75
CAMP0096,08/22/2025,14639.0,164,14,5826.93
CAMP0096,2025-08-23,12815.0,309,14,12507.44
CAMP0096,2025-08-24,5626.0,140,15,3462.86
CAMP0096,,7930.0,424,43,6118.62
CAMP0096,2025-08-26,9419.0,119,14,4900.35
CAMP0096,2025-08-27,3664.0,31,4,776.18
CAMP0096,2025-08-28,3893.0,83,7,945.56
CAMP0096,29-08-2025,22027.0,775,100,32426.44
CAMP0096,30-08-2025,7833.0,193,20,6461.39
CAMP0096,31 Aug 2025,12065.0,722,24,21142.82
CAMP0096,01-09-2025,28745.0,235,35,10399.0
CAMP0096,2025-09-02,11927.0,196,8,1427.26
CAMP0096,2025-09-03,4544.0,153,20,1197.8
CAMP0096,2025-09-04,28155.0,1226,179,42404.5
CAMP0096,05-09-2025,8206.0,81,7,2953.18
CAMP0096,06-09-2025,3158.0,124,9,2564.31
CAMP0096,09/07/2025,20589.0,460,47,18371.18
CAMP0096,08-09-2025,5967.0,253,37,9446.32
CAMP0096,2025-09-09,27939.0,860,42,28108.56
CAMP0096,2025-09-10,2309.0,72,7,"$1,232.00"
CAMP0096,2025-09-11,1210.0,47,3,823.07
CAMP0096,2025-09-12,3919.0,128,3,5668.11
CAMP0096,2025-09-13,19228.0,263,19,11252.44
CAMP0096,2025-09-14,10090.0,233,25,5838.63
CAMP0096,09/15/2025,1130.0,18,2,169.61
CAMP0096,2025-09-16,10940.0,72,4,2635.05
CAMP0096,2025-09-17,8598.0,431,30,"₹19,287.41"
CAMP0096,2025-09-18,14681.0,249,15,3164.07
CAMP0096,2025-09-19,4360.0,109,4,2735.15
CAMP0097,2024-04-17,6295.0,155,5,2667.22
CAMP0097,04/18/2024,4422.0,98,6,3582.04
CAMP0097,19-04-2024,5900.0,85,4,2001.18
CAMP0097,20-04-2024,1170.0,28,1,477.13
CAMP0097,21-04-2024,3024.0,19,1,769.64
CAMP0097,2024-04-22,1228.0,50,4,927.26
CAMP0097,23-04-2024,4971.0,233,20,8487.1
CAMP0097,24-04-2024,4535.0,223,13,2197.3
CAMP0097,04/25/2024,10762.0,358,28,8340.47
CAMP0097,2024-04-26,,195,16,6784.9
CAMP0097,04/27/2024,7849.0,204,18,6819.66
CAMP0097,2024-04-28,2474.0,57,7,2539.5
CAMP0097,2024-04-29,8418.0,249,33,10311.98
CAMP0097,2024-04-30,5557.0,137,17,3374.72
CAMP0097,01-05-2024,9682.0,288,9,4402.23
CAMP0097,05/02/2024,1919.0,88,9,3235.25
CAMP0097,05/03/2024,3566.0,54,3,"$1,796.85"
CAMP0097,2024-05-04,8897.0,127,17,2321.64
CAMP0097,05 May 2024,12330.0,204,7,7064.41
CAMP0097,05/06/2024,8994.0,331,29,9068.38
CAMP0097,2024-05-07,,459,29,"$8,146.96"
CAMP0097,2024-05-08,9005.0,341,49,12088.54
CAMP0097,2024-05-09,11795.0,547,71,10050.13
CAMP0097,05/10/2024,2820.0,61,2,1814.42
CAMP0097,2024-05-11,13809.0,354,15,"₹7,255.33"
CAMP0097,2024-05-12,7136.0,426,10,"$6,199.98"
CAMP0097,2024-05-13,16282.0,912,21,12123.94
CAMP0097,2024-05-14,4912.0,182,20,"$5,099.49"
CAMP0097,2024-05-15,10990.0,77,5,1957.56
CAMP0097,2024-05-16,7369.0,56,4,2465.56
CAMP0097,2024-05-17,8543.0,206,27,"₹9,051.43"
CAMP0097,05/18/2024,1902.0,76,7,613.84
CAMP0097,2024-05-19,3100.0,61,8,"₹1,317.60"
CAMP0097,2024-05-20,4127.0,51,2,574.86
CAMP0097,2024-05-21,7233.0,361,19,"₹3,860.11"
CAMP0097,2024-05-22,8215.0,268,28,9988.05
CAMP0097,23 May 2024,6400.0,58,4,472.7
CAMP0097,05/24/2024,3699.0,80,11,2671.99
CAMP0097,,7728.0,159,3,2666.82
CAMP0097,2024-05-26,14031.0,772,52,30497.02
CAMP0097,2024-05-27,11549.0,399,57,17120.95
CAMP0097,05/28/2024,6178.0,337,24,12434.55
CAMP0097,2024-05-29,7357.0,345,8,7658.41
CAMP0097,2024-05-30,6499.0,302,10,3391.41
CAMP0097,2024-05-31,14623.0,117,7,4881.63
CAMP0097,06/01/2024,11994.0,479,27,4524.09
CAMP0097,2024-06-02,7481.0,109,4,"₹4,215.76"
CAMP0097,03-06-2024,25451.0,348,38,11046.07
CAMP0097,04-06-2024,2145.0,120,6,"₹4,858.71"
CAMP0097,,6568.0,133,16,1710.85
CAMP0097,2024-06-06,11838.0,428,22,18969.77
CAMP0097,06/07/2024,930.0,18,2,234.06
CAMP0097,2024-06-08,2643.0,110,4,4460.73
CAMP0097,2024-06-09,8805.0,522,12,10580.08
CAMP0097,06/10/2024,1974.0,108,6,"₹4,633.66"
CAMP0097,2024-06-11,1243.0,61,3,$483.08
CAMP0097,12-06-2024,5623.0,161,16,"₹2,496.75"
CAMP0097,06/13/2024,16224.0,512,12,15725.56
CAMP0097,2024-06-14,9993.0,360,8,14937.89
CAMP0097,15-06-2024,11666.0,261,15,8191.83
CAMP0097,2024-06-16,2012.0,84,4,2131.17
CAMP0097,17-06-2024,8607.0,76,5,2605.51
CAMP0097,2024-06-18,10876.0,357,52,14400.16
CAMP0097,06/19/2024,3422.0,122,6,5100.57
CAMP0097,2024-06-20,8248.0,360,19,"$4,518.86"
CAMP0097,21-06-2024,9374.0,541,18,"₹6,253.44"
CAMP0097,22-06-2024,13861.0,479,27,5356.14
CAMP0097,2024-06-23,14796.0,457,24,13852.24
CAMP0097,2024-06-24,6377.0,298,18,6755.05
CAMP0097,2024-06-25,1589.0,1906,137,"₹14,945.17"
CAMP0097,26 Jun 2024,4485.0,99,7,"₹2,574.95"
CAMP0097,2024-06-27,5601.0,305,24,10630.21
CAMP0097,2024-06-28,4927.0,212,29,8599.21
CAMP0097,06/29/2024,3302.0,59,3,973.11
CAMP0097,06/30/2024,7116.0,405,29,"$9,223.17"
CAMP0097,01-07-2024,5711.0,76,8,1094.52
CAMP0097,07/02/2024,11272.0,484,54,13006.04
CAMP0097,2024-07-03,13153.0,446,20,6112.12
CAMP0097,04-07-2024,5721.0,113,3,2483.4
CAMP0097,2024-07-05,6474.0,173,9,4635.72
CAMP0097,07/06/2024,17905.0,784,16,3985.18
CAMP0097,07/07/2024,9165.0,179,10,6137.85
CAMP0097,2024-07-08,2526.0,23,2,229.64
CAMP0097,2024-07-09,28277.0,1286,180,51367.27
CAMP0097,07/10/2024,4974.0,211,28,1805.52
CAMP0097,07/11/2024,12686.0,363,46,7746.9
CAMP0097,07/12/2024,5253.0,246,24,5560.49
CAMP0097,2024-07-13,9134.0,459,28,17680.2
CAMP0097,2024-07-14,14926.0,291,22,5116.9
CAMP0097,15-07-2024,1502.0,47,4,533.37
CAMP0097,2024-07-16,6262.0,347,15,2650.55
CAMP0097,07/17/2024,5386.0,83,2,2914.06
CAMP0097,07/18/2024,3783.0,26,1,507.82
CAMP0097,19-07-2024,7120.0,323,44,3430.49
CAMP0097,2024-07-20,4837.0,121,3,"₹2,176.34"
CAMP0097,2024-07-21,6810.0,320,11,8713.92
CAMP0097,22 Jul 2024,10720.0,53,3,1048.52
CAMP0097,2024-07-23,11826.0,590,64,15412.74
CAMP0097,07/24/2024,12352.0,289,41,2192.07
CAMP0097,07/25/2024,5629.0,250,34,2155.63
CAMP0097,2024-07-26,3909.0,226,25,5701.44
CAMP0097,2024-07-27,5472.0,185,11,2934.75
CAMP0097,2024-07-28,15556.0,499,52,4982.78
CAMP0097,29-07-2024,9683.0,494,44,6176.19
CAMP0097,2024-07-30,2790.0,61,3,2610.92
CAMP0098,16-11-2024,6676.0,323,33,5699.99
CAMP0098,2024-11-17,8055.0,115,6,4099.69
CAMP0098,18-11-2024,5152.0,264,28,10986.9
CAMP0098,19-11-2024,3235.0,82,11,₹588.60
CAMP0098,2024-11-20,6686.0,180,9,4625.63
CAMP0098,2024-11-21,563.0,23,0,662.78
CAMP0098,22 Nov 2024,5646.0,51,5,1895.11
CAMP0098,2024-11-23,13021.0,453,24,7886.57
CAMP0098,2024-11-24,10573.0,140,9,2388.04
CAMP0098,2024-11-25,6169.0,113,11,"₹1,713.95"
CAMP0098,2024-11-26,1341.0,76,7,697.97
CAMP0098,27-11-2024,2430.0,45,5,₹583.55
CAMP0098,2024-11-28,9292.0,512,29,4227.02
CAMP0098,29-11-2024,2037.0,76,4,2525.19
CAMP0098,2024-11-30,7770.0,430,27,15273.05
CAMP0098,12/01/2024,12306.0,261,8,"$6,015.74"
CAMP0098,02-12-2024,2758.0,68,10,1003.93
CAMP0098,12/03/2024,5423.0,87,8,1596.2
CAMP0098,,17076.0,994,49,10085.93
CAMP0098,2024-12-05,5027.0,293,35,12788.17
CAMP0098,2024-12-06,815.0,17,1,440.53
CAMP0098,2024-12-07,9870.0,206,12,6772.85
CAMP0098,12/08/2024,8600.0,273,12,"$10,924.98"
CAMP0098,09-12-2024,4494.0,156,12,"₹3,262.25"
CAMP0098,10-12-2024,8784.0,70,5,1084.11
CAMP0098,2024-12-11,6302.0,121,10,5317.75
CAMP0098,2024-12-12,3170.0,64,4,"₹1,359.70"
CAMP0098,13-12-2024,5479.0,184,19,5267.7
CAMP0098,2024-12-14,5456.0,65,9,1538.35
CAMP0098,2024-12-15,623.0,12,1,205.91
CAMP0098,16-12-2024,4663.0,108,5,1332.13
CAMP0098,2024-12-17,1622.0,29,3,1112.45
CAMP0098,2024-12-18,4453.0,206,27,5892.69
CAMP0098,2024-12-19,3027.0,63,3,720.18
CAMP0098,20-12-2024,719.0,7,0,139.57
CAMP0098,12/21/2024,4639.0,243,15,3516.71
CAMP0098,22-12-2024,5365.0,281,24,"₹2,875.08"
CAMP0098,2024-12-23,3363.0,64,2,1868.79
CAMP0098,24-12-2024,9453.0,423,36,9204.58
CAMP0098,2024-12-25,237.0,10,1,218.81
CAMP0098,26-12-2024,13607.0,102,13,4300.82
CAMP0098,2024-12-27,6840.0,316,39,12550.27
CAMP0098,2024-12-28,4534.0,261,8,6865.62
CAMP0098,2024-12-29,6386.0,152,11,1520.4
CAMP0098,2024-12-30,8371.0,318,19,12175.67
CAMP0098,31 Dec 2024,2047.0,89,3,1391.47
CAMP0098,01/01/2025,12366.0,425,20,8383.6
CAMP0098,02 Jan 2025,5084.0,35,2,1279.88
CAMP0098,2025-01-03,7386.0,349,29,"₹6,876.98"
CAMP0098,04 Jan 2025,9537.0,465,39,20251.75
CAMP0098,2025-01-05,5011.0,150,4,3850.09
CAMP0098,06-01-2025,16127.0,839,79,16948.59
CAMP0098,07-01-2025,12911.0,480,37,10923.53
CAMP0098,2025-01-08,11676.0,311,40,11976.42
CAMP0098,2025-01-09,4620.0,244,6,4389.31
CAMP0098,,3182.0,59,8,1449.76
CAMP0098,2025-01-11,6106.0,152,20,2770.59
CAMP0098,2025-01-12,10876.0,335,47,3810.47
CAMP0098,01/13/2025,2667.0,72,2,2807.53
CAMP0098,14-01-2025,5715.0,183,13,4491.94
CAMP0098,01/15/2025,15153.0,512,70,10716.12
CAMP0098,01/16/2025,2982.0,31,4,451.12
CAMP0098,17 Jan 2025,136.0,4,0,138.74
CAMP0098,2025-01-18,2016.0,100,11,1275.9
CAMP0098,19-01-2025,2568.0,113,10,3281.29
CAMP0098,,5276.0,106,7,"₹3,102.85"
CAMP0098,01/21/2025,2042.0,34,1,252.11
CAMP0098,22 Jan 2025,3439.0,152,9,"₹4,410.85"
CAMP0098,23-01-2025,13207.0,308,25,5405.93
CAMP0098,2025-01-24,6258.0,287,18,4436.3
CAMP0098,2025-01-25,4784.0,81,4,2245.27
CAMP0098,2025-01-26,5061.0,242,5,4134.1
CAMP0098,2025-01-27,12935.0,492,19,10978.57
CAMP0098,01/28/2025,9162.0,379,26,2859.72
CAMP0098,29-01-2025,34116.0,1781,192,63345.52
CAMP0098,01/30/2025,7104.0,291,15,12597.9
CAMP0098,2025-01-31,7426.0,8911,421,335148.38
CAMP0098,2025-02-01,15692.0,771,98,30306.69
CAMP0098,2025-02-02,5284.0,229,12,2058.23
CAMP0098,03-02-2025,5339.0,56,1,2230.55
CAMP0098,2025-02-04,6762.0,273,19,5877.74
CAMP0098,2025-02-05,4048.0,61,3,1512.2
CAMP0098,02/06/2025,1053.0,52,6,958.86
CAMP0098,07-02-2025,9021.0,152,8,1267.56
CAMP0098,2025-02-08,6449.0,144,12,5144.5
CAMP0098,2025-02-09,4458.0,230,15,8712.38
CAMP0098,10-02-2025,12757.0,703,58,8299.15
CAMP0098,2025-02-11,13980.0,206,19,7906.01
CAMP0098,12-02-2025,7211.0,52,1,739.42
CAMP0098,13-02-2025,6569.0,289,29,4869.07
CAMP0098,02/14/2025,6015.0,220,29,5306.45
CAMP0098,2025-02-15,9393.0,544,60,19177.56
CAMP0098,16-02-2025,2410.0,24,1,745.36
CAMP0098,17-02-2025,11163.0,224,10,9033.11
CAMP0099,2023-04-29,2460.0,46,3,1466.96
CAMP0099,30-04-2023,5940.0,83,6,3307.63
CAMP0099,2023-05-01,9542.0,102,8,"$2,303.30"
CAMP0099,02-05-2023,8128.0,195,29,2048.02
CAMP0099,2023-05-03,5796.0,102,5,2542.5
CAMP0099,2023-05-04,15597.0,324,34,13150.96
CAMP0099,05-05-2023,13931.0,273,23,8436.53
CAMP0099,06-05-2023,7392.0,173,17,"$5,267.62"
CAMP0099,07-05-2023,2442.0,69,6,779.71
CAMP0099,08-05-2023,4308.0,62,6,1716.89
CAMP0099,,6952.0,212,17,2430.0
CAMP0099,10-05-2023,1963.0,82,9,897.34
CAMP0099,,5180.0,222,4,3930.3
CAMP0099,2023-05-12,8095.0,158,4,3847.66
CAMP0099,13-05-2023,4063.0,209,4,1560.31
CAMP0099,14-05-2023,10816.0,103,5,2661.67
CAMP0099,2023-05-15,7916.0,269,21,7676.3
CAMP0099,2023-05-16,5661.0,162,12,5004.32
CAMP0099,2023-05-17,8847.0,464,47,10886.15
CAMP0099,05/18/2023,16779.0,626,53,19389.81
CAMP0099,2023-05-19,4935.0,213,21,2599.84
CAMP0099,20-05-2023,22266.0,260,5,3017.6
CAMP0099,2023-05-21,4247.0,200,19,"₹2,064.10"
CAMP0099,05/22/2023,19198.0,499,74,5284.14
CAMP0099,05/23/2023,3882.0,206,21,7711.98
CAMP0099,05/24/2023,6750.0,291,27,10448.64
CAMP0099,,12497.0,619,84,21654.68
